contract_key_canon,source,source_record_id,source_dataset,buyer_name,buyer_id,supplier_name,supplier_id,contract_title,procedure,publication_date,award_date,estimated_value_eur,awarded_value_eur,cpv_codes_raw,cpv_code_list,source_file
005/14SPRESIDENCIADELACONFEDERACIONHIDROGRAFICADELEBRO20141009,boe,BOE-B-2014-35217,boe_2014_2024,Presidencia de la Confederación Hidrográfica del Ebro,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE","UTE EUROESTUDIOS, S.L. - ACCIONA INGENIERÍA, S.A. - AECOM INOCSA, S.L.U. ""YESA 511 UTE"".",,Control y vigilancia de las obras de recrecimiento de Yesa (Navarra y Zaragoza). Gasto plurianual.,Abierto,2014-10-09 00:00:00,,8318457.0,3371887.7,71310000 (Servicios de consultoría en ingeniería y construcción).,['71000000' '71310000'],boe_sample.csv
452A6400116/2014CONFEDERACIONHIDROGRAFICADELDUERO20141010,boe,BOE-B-2014-35379,boe_2014_2024,Confederación Hidrográfica del Duero.,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",No disponible,,"Consultoría en expedientes sobre materia medioambiental y urbanística"".",Abierto,2014-10-10 00:00:00,,1462907.62,,71356000-0.,['71000000' '71356000'],boe_sample.csv
452A6111117/2013CONFEDERACIONHIDROGRAFICADELDUERO20141014,boe,BOE-B-2014-35905,boe_2014_2024,Confederación Hidrográfica del Duero,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE","Castellana de Ingeniería (CASTINSA), S.L., y Abakal Consultores, S.L.",,Servicios a la dirección facultativa en la vigilancia y control de las obras de remodelación y ampliación de la depuradora de aguas residuales de Cigales (Valladolid).,Abierto,2014-10-14 00:00:00,,221180.54,107559.88,71311100 (Servicios de asistencia en ingeniería civil).,['71000000' '71311100'],boe_sample.csv
452A6110110/2013CONFEDERACIONHIDROGRAFICADELDUERO20141016,boe,BOE-B-2014-36249,boe_2014_2024,Confederación Hidrográfica del Duero,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE","INYPSA Informes y Proyectos, S.A.",,Contrato de servicios para apoyo al control de expedientes de centrales hidroeléctricas y grandes usuarios.,Abierto,2014-10-16 00:00:00,,375206.62,114589.6,71313000 (Servicios de consultoría en ingeniería ambiental).,['71000000' '71313000'],boe_sample.csv
452A6111110/2014CONFEDERACIONHIDROGRAFICADELDUERO20141024,boe,BOE-B-2014-37321,boe_2014_2024,Confederación Hidrográfica del Duero.,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",No disponible,,"Servicios a la dirección facultativa en la vigilancia y control de las obras de proyecto de remodelación y ampliacion de la depuradora de aguas residuales de La Granja (Segovia)"".",Abierto,2014-10-24 00:00:00,,265166.22,,71356000-0.,['71000000' '71356000'],boe_sample.csv
452A6111114/2013CONFEDERACIONHIDROGRAFICADELDUERO20141024,boe,BOE-B-2014-37322,boe_2014_2024,Confederación Hidrográfica del Duero.,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",No disponible,,"Servicios a la dirección facultativa en la vigilancia y control de las obras de mejora, ampliación de las instalaciones actuales y eliminación de nutrientes de la estación depuradora de aguas residuales de Zamora"".",Abierto,2014-10-24 00:00:00,,244159.52,,71311100.,['71000000' '71311100'],boe_sample.csv
CONT00025/14AUTORIDADPORTUARIADESEVILLA20141025,boe,BOE-B-2014-37456,boe_2014_2024,Autoridad Portuaria de Sevilla,MINISTERIO DE FOMENTO,"Idom Ingeniería y Consultoría, S.A.U.",,"Asistencia técnica en la supervisión y control de las operaciones de mantenimiento en la esclusa ""Puerta del Mar"".",Abierto,2014-10-25 00:00:00,,327184.0,232300.64,50246000 (Servicios de mantenimiento de equipo portuario).,['50200000' '71000000' '50246000'],boe_sample.csv
30126/13251L0105DIRECCIONGENERALDECARRETERAS20141025,boe,BOE-B-2014-37461,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"BENITO ARNO, S .A .U. Y JOSÉ ANTONIO ROMERO POLO, S .A. U.- UTE-.",,"Ejecución de diversas operaciones de conservación y explotación en las carreteras. N-141, convencional, de Bossost a la frontera francesa (puerto de Portillón), pk. 0,000 al 8,350 y N-230, convencional, de límite de provincia de Huesca a la frontera francesa, pk. 117,363 al 187,090. Provincia de Lleida. Ponderación técnica: 30. Ponderación económica: 70.",Abierto,2014-10-25 00:00:00,,17785644.8,13549096.0,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
30132/13251AB0304DIRECCIONGENERALDECARRETERAS20141030,boe,BOE-B-2014-38205,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,"ALVAC, S.A.",,"Ejecución de diversas operaciones de conservación y explotación en las carreteras: CN-322 Límite Provincia Jaén-Inicio circunvalación oeste de Albacete, p.k. 248,210 al p.k. 347,200; CN-322 Inicio C.O. Albacete-Carretera Pinares del Júcar (AB-104) p.k. 347, 200 al p.k. 361, 700; CN-322 Carretera de Pinares del Júcar (AB-104)-Límite Provincia Valencia p.k. 361, 700 al 425, 300; CN-322a Travesía Fuentealbilla p.k. 397, 000(a) al p.k. 403, 700(a); CN-322(a) Travesía Casas Ibáñez p.k. 403, 700(a) al p.k. 409, 000(a);"" CN-322 Travesía Villatoya p.k. 423, 720(a) al p.k. 425, 300(a). Provincia de Albacete. Ponderación técnica: 30. Ponderación económica: 70.",Abierto,2014-10-30 00:00:00,,9362223.12,6667775.3,71300000 (Servicios de ingeniería).,['50200000' '71000000' '71300000'],boe_sample.csv
SER/14/0105CONSORCIODELAZONAFRANCADEVIGO20141031,boe,BOE-B-2014-38347,boe_2014_2024,Consorcio de la Zona Franca de Vigo,MINISTERIO DE HACIENDA Y ADMINISTRACIONES PÚBLICAS,"NAOS 04 ARQUITECTOS, S.L.P.",,"Servicios de redacción del proyecto básico, de ejecución y dirección de obra compartida para la construcción de la Nave H en el Polígono Industrial de Balaídos, en Vigo (Pontevedra).",Abierto,2014-10-31 00:00:00,,180000.0,150040.0,"71242000 (Elaboración de proyectos y diseños, presupuestos) y 71247000 (Supervisión del trabajo de construcción).",['71000000' '71242000' '71247000'],boe_sample.csv
NODISPONIBLEAYUNTAMIENTODEBARCELONA20141103,boe,BOE-B-2014-38693,boe_2014_2024,Ayuntamiento de Barcelona.,ADMINISTRACIÓN LOCAL,No disponible,,No disponible,Abierto,2014-11-03 00:00:00,,782928.08,,71356200-0.,['71000000' '71356200'],boe_sample.csv
30104/141TT003/14DIRECCIONGENERALDECARRETERAS20141108,boe,BOE-B-2014-39322,boe_2014_2024,Dirección General de Carreteras.,MINISTERIO DE FOMENTO,No disponible,,Auscultación de las características superficiales de los pavimentos y obtención del coeficiente de rozamiento transversal en diversos tramos de la Red de Carreteras del Estado. Ponderación de la puntuación técnica: 30. Ponderación de la puntuación económica: 70.,Abierto,2014-11-08 00:00:00,,2016000.0,,71311000 (Servicios de consultoría en ingeniería civil).,['71000000' '71311000'],boe_sample.csv
R/0082/A/14/2JEFATURADEASUNTOSECONOMICOSDELAGUARDIACIVIL20141112,boe,BOE-B-2014-39728,boe_2014_2024,Jefatura de Asuntos Económicos de la Guardia Civil.,MINISTERIO DEL INTERIOR,No disponible,,Inspección periódica de equipos de respiración autónoma de superficie y equipos de escape de dotación en la Guardia Civil.,Abierto,2014-11-12 00:00:00,,252600.0,,71631000 (Servicios de inspección técnica).,['71000000' '71631000'],boe_sample.csv
J1401112JUNTADECONTRATACIONDELMINISTERIODEINDUSTRIAENERGIAYTURISMO20141112,boe,BOE-B-2014-39743,boe_2014_2024,"Junta de Contratación del Ministerio de Industria, Energía y Turismo","MINISTERIO DE INDUSTRIA, ENERGÍA Y TURISMO","Gamma Solutions, S.L.",,"Servicio de apoyo para la medición, control y supervisión del espectro radioeléctrico.",Abierto,2014-11-12 00:00:00,,2108475.0,1489932.77,71316000 (Servicios de consultoría en telecomunicaciones).,['71000000' '71316000'],boe_sample.csv
452A6111004/2013CONFEDERACIONHIDROGRAFICADELDUERO20141114,boe,BOE-B-2014-40036,boe_2014_2024,Confederación Hidrográfica del Duero,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",EUROESTUDIOS.,,"Asistencia técnica a la gestión del sistema de auscultación y a la explotación de las presas de Riaño, Juan Benet, Azud De Secos, Azud de Villomar, Azud de Benamariel, Azud de Tolibia e Infraestructuras de Aportación de Recursos del Curueño al Embalse del Porma.",Abierto,2014-11-14 00:00:00,,1047893.36,494605.65,71311100 (Servicios de asistencia en ingeniería civil).,['71000000' '71311100'],boe_sample.csv
03000415002PRESIDENCIADELACONFEDERACIONHIDROGRAFICADELSEGURA20141115,boe,BOE-B-2014-40159,boe_2014_2024,Presidencia de la Confederación Hidrográfica del Segura.,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",No disponible,,"Pliego de Bases 07/14 de contrato de servicios para la inspección, control, seguimiento medioambiental y coordinación de seguridad y salud de las obras del proyecto 12/13 de correcciones hidrológicas en el barranco del Caballete y en las ramblas de La Oliverica y de La Losilla. Término municipal de Vélez Rubio (Almería). Actuación cofinanciada por los europeos Fondos Feder.",Abierto,2014-11-15 00:00:00,,114823.39,,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
SERV2014/3ALCALDIADELAYUNTAMIENTODEZALLA20141115,boe,BOE-B-2014-40201,boe_2014_2024,Alcaldía del Ayuntamiento de Zalla.,ADMINISTRACIÓN LOCAL,No disponible,,Servicio de gestión de terrenos forestales y rústicos de titularidad municipal en el término municipal de Zalla.,Abierto,2014-11-15 00:00:00,,52302.97,,71350000 (Servicios científicos y técnicos relacionados con la ingeniería).,['70000000' '71000000' '71350000'],boe_sample.csv
452A6111007/2013CONFEDERACIONHIDROGRAFICADELDUERO20141120,boe,BOE-B-2014-40870,boe_2014_2024,Confederación Hidrográfica del Duero,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",OFICINA TÉCNICA DE ESTUDIOS Y CONTROL DE OBRAS S.A. (OFITECO).,,"Servicios para inspección, estudio de comportamiento y gestión de auscultación de las presas de Ruesga, Requejada, Aguilar de Campóo, Compuerto y Camporredondo.",Abierto,2014-11-20 00:00:00,,1088990.86,500826.9,71311100 (Servicios de asistencia en ingeniería civil).,['71000000' '71311100'],boe_sample.csv
452A6111003/2013CONFEDERACIONHIDROGRAFICADELDUERO20141120,boe,BOE-B-2014-40871,boe_2014_2024,Confederación Hidrográfica del Duero,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE",OFICINA TÉCNICA DE ESTUDIOS Y CONTROL DE OBRAS S.A. (OFITECO).,,"Asistencia técnica a la gestión del sistema de auscultación y a la explotación de las presas de Arlanzón, Úzquiza, Cuerda del Pozo y Azud de Campillo de Buitrago.",Abierto,2014-11-20 00:00:00,,796499.26,366310.0,71311100 (servicios de asistencia en ingeniería civil).,['71000000' '71311100'],boe_sample.csv
NODISPONIBLESUBDIRECCIONGENERALDESERVICIOSECONOMICOSYPAGADURIAS20141122,boe,BOE-B-2014-41073,boe_2014_2024,Subdirección General de Servicios Económicos y Pagadurías.,MINISTERIO DE DEFENSA,No disponible,,No disponible,Abierto,2014-11-22 00:00:00,,181500.0,,No disponible,['71000000' '79000000'],boe_sample.csv
2014/010014000049CENTRONACIONALDEINFORMACIONGEOGRAFICA20141122,boe,BOE-B-2014-41087,boe_2014_2024,Centro Nacional de Información Geográfica,MINISTERIO DE FOMENTO,"I3DAT INGENIERÍA Y SISTEMAS, S.L.",,Servicio de integración y armonización de los conjuntos de datos geográficos existentes para la generación de las bases de datos de información geográfica de referencia en Aragón.,Abierto,2014-11-22 00:00:00,,117213.44,86373.4,71354000 (Servicios de cartografía).,['71000000' '71354000'],boe_sample.csv
3095/142CC564/13DIRECCIONGENERALDECARRETERAS20141124,boe,BOE-B-2014-41319,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"LCA, S.L.",,Realización de diversas pruebas de iluminación con luminarias de LED y VSAP en carreteras a cielo abierto y en túneles en la Red de Carreteras del Estado en Madrid.,Negociado sin publicidad,2014-11-24 00:00:00,,72594.35,69907.75,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
3094/142CC562/13DIRECCIONGENERALDECARRETERAS20141124,boe,BOE-B-2014-41320,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"LCA, S.L.",,Redacción de anejos a las recomendaciones de iluminación de carreteras a cielo abierto y de túneles.,Negociado sin publicidad,2014-11-24 00:00:00,,72552.96,69575.0,"71000000 (Servicios de arquitectura, construcción, ingeniería e inspección).",['71000000'],boe_sample.csv
EXP2014/08JUNTADEGOBIERNODELAYUNTAMIENTODESANAGUSTINDELGUADALIX20141124,boe,BOE-B-2014-41352,boe_2014_2024,Junta de Gobierno del Ayuntamiento de San Agustín del Guadalix.,ADMINISTRACIÓN LOCAL,No disponible,,Redacción del Plan General de Ordenación Urbana de San Agustín del Guadalix (2014).,Restringido,2014-11-24 00:00:00,,386164.06,,"71240000 (Servicios de arquitectura, ingeniería y planificación).",['71000000' '71240000'],boe_sample.csv
3096/142CC563/13DIRECCIONGENERALDECARRETERAS20141127,boe,BOE-B-2014-41810,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"AECOM INOCSA, S.L.U.",,"Realización del informe semestral de supervisión del consumo de energía eléctrica en ventilación, iluminación, etc, de las instalaciones dependientes de la Dirección General de Carreteras.",Negociado sin publicidad,2014-11-27 00:00:00,,72364.05,71995.0,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
013/14SPRESIDENCIADELACONFEDERACIONHIDROGRAFICADELEBRO20141127,boe,BOE-B-2014-41822,boe_2014_2024,Presidencia de la Confederación Hidrográfica del Ebro,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE","UTE CIMERA ESTUDIOS APLICADOS-INDROPS LABORATORIO DE ANÁLISIS Y CALIDAD MEDIOAMBIENTAL, S.L.",,Control larvario de especies exóticas invasoras en las masas de agua superficiales (embalses) de la cuenca del Ebro. Gasto plurianual.,Abierto,2014-11-27 00:00:00,,470859.2,119327.39,"71600000 (Servicios de ensayo, análisis y consultoría técnicos).",['71000000' '90000000' '71600000'],boe_sample.csv
100421410720JEFATURADELASECCIONECONOMICOFINANCIERADELADIRECCIONGENERALDEINFRAESTRUCTURA20141128,boe,BOE-B-2014-41958,boe_2014_2024,Jefatura de la Sección Económico Financiera de la Dirección General de Infraestructura,MINISTERIO DE DEFENSA,"AZBIL TELSTAR PROJECTS, S.A.U.",,"Asistencia técnica para la operación de infraestructura: Centro Militar de Farmacia de la Defensa en Colmenar Viejo, Base San Pedro.",Abierto,2014-11-28 00:00:00,,139150.0,121001.21,"71000000 (Servicios de arquitectura, construcción, ingeniería e inspección).",['71000000'],boe_sample.csv
30104/136ATZA0010DIRECCIONGENERALDECARRETERAS20141129,boe,BOE-B-2014-42085,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"PROSER PROYECTOS Y SERVICIOS, S.A.U. E INTECSA-INARSA-S.A.-UTE-.",,"Control y vigilancia de las obras para la inspección de las obras relativas a la concesión: Ejecución, conservación y explotación de la Autovía de la Plata (A-66) entre Benavente y Zamora. Tramos: A-6 (Castrogonzalo)-Santovenia del Esla, Santovenia del Esla-Fontanillas de Castro y Fontanillas de Castro-Zamora. Provincia de Zamora. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2014-11-29 00:00:00,,3023790.0,2025939.3,71311210 (Servicios de consultoría en materia de carreteras).,['71000000' '79000000' '71311210'],boe_sample.csv
3097/142CC503/14DIRECCIONGENERALDECARRETERAS20141129,boe,BOE-B-2014-42088,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"CONURMA, INGENIEROS CONSULTORES, S.L.",,Análisis cuantitativo y cualitativo de los procedimientos administrativos empleados en la gestión de los contratos de conservación integral de la R.C.E. durante el año 2013.,Negociado sin publicidad,2014-11-29 00:00:00,,72570.96,68667.5,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
3059/14612HU5711DIRECCIONGENERALDECARRETERAS20141201,boe,BOE-B-2014-42283,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"EUROESTUDIOS, S.L.",,"Control y vigilancia de las obras: Autovía Mudéjar, A-23. Tramo: Arguis-Alto de Monrepós. Provincia de Huesca.",Negociado sin publicidad,2014-12-01 00:00:00,,582431.89,582431.89,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
3018/14640CA40402DIRECCIONGENERALDECARRETERAS20141202,boe,BOE-B-2014-42454,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"APIA XXI, S.A.",,"Redacción del Plan de Inspección y Mantenimiento y realización de diversos estudios estructurales relativos a las obras del nuevo acceso a Cádiz. Tramo: Puente sobre la Bahía. Provincia de Cádiz. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2014-12-02 00:00:00,,1643481.7,1314785.36,71311210 (Servicios de consultoría en materia de carreteras).,['71000000' '71311210'],boe_sample.csv
9/814PRESIDENCIADELACONFEDERACIONHIDROGRAFICADELGUADIANA20141205,boe,BOE-B-2014-42835,boe_2014_2024,Presidencia de la Confederación Hidrográfica del Guadiana,"MINISTERIO DE AGRICULTURA, ALIMENTACIÓN Y MEDIO AMBIENTE","Ambisat Ingeniería Ambiental, S.L.",,Trabajos para la revisión del Plan Hidrológico de cuenca de la Demarcación Hidrográfica del Guadiana.,Abierto,2014-12-05 00:00:00,,388430.28,271807.52,"71351900 (Servicios de geología, oceanografía e hidrología).",['71000000' '71351900'],boe_sample.csv
3029/146SSO003DIRECCIONGENERALDECARRETERAS20141206,boe,BOE-B-2014-42942,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"CONURMA INGENIEROS CONSULTORES, S.L.",,"Asesoramiento y coordinación en materia de seguridad y salud relativo a las obras de construcción en la Demarcación de Carreteras del Estado en Asturias. Provincia de Asturias. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2014-12-06 00:00:00,,517106.45,367145.57,71311210 (Servicios de consultoría en materia de carreteras).,['71000000' '71311210'],boe_sample.csv
R/0081/A/14/2JEFATURADEASUNTOSECONOMICOSDELAGUARDIACIVIL20141210,boe,BOE-B-2014-43368,boe_2014_2024,Jefatura de Asuntos Económicos de la Guardia Civil.,MINISTERIO DEL INTERIOR,No disponible,,Inspección periódica de botellas de aire respirable de los equipos de respiración para actividades subacuáticas de dotación en la Guardia Civil.,Abierto,2014-12-10 00:00:00,,125828.0,,71631000 (Servicios de inspección técnica).,['71000000' '71631000'],boe_sample.csv
4023014012800JEFATURADELAUNIDADDECONTRATACIONYGESTIONECONOMICADELEJERCITODELAIRE20141212,boe,BOE-B-2014-43634,boe_2014_2024,Jefatura de la Unidad de Contratación y Gestión Económica del Ejército del Aire,MINISTERIO DE DEFENSA,AIRBUS DEFENCE AND SPACE. SA.,,Ingeniería de Célula y Sistemas del C.15 y Ae.9 (20146309).,Negociado sin publicidad,2014-12-12 00:00:00,,1260000.0,660000.0,71300000 (Servicios de ingeniería).,['71000000' '71300000'],boe_sample.csv
3052/146SGCSGC009DIRECCIONGENERALDECARRETERAS20141213,boe,BOE-B-2014-43790,boe_2014_2024,Dirección General de Carreteras,MINISTERIO DE FOMENTO,"GETINSA, S.L., INGENIERÍA 63, S.L. e INCO, S.L. -U.T.E.-.",,"Supervisión y control de las obras pertenecientes a la Subdirección General de Construcción. Ponderación técnica: 0,30. Ponderación económica: 0,70.",Abierto,2014-12-13 00:00:00,,1729757.63,1293858.71,71311210 (Servicios de consultoría en materia de carreteras).,['71000000' '71311210'],boe_sample.csv
